id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1625715842435649536,1625682052229238784,2023-02-15 10:07:15 India Standard Time,2023-02-15,10:07:15,+0530,169050394,anupjaiswal1958,Anup Jaiswal,,@Barugaru1 Across the world business houses promoted by political parties; for a return or otherwise. #Boeing #Airbus #AirIndia deal could have been promoted.   Yet meteoric rise of #Adani unprecedented. Allowing manipulation #HindenburgReport for concentrating wealth and power is sedition,en,[],[],[],0,0,0,"['boeing', 'airbus', 'airindia', 'adani', 'hindenburgreport']",[],https://twitter.com/anupjaiswal1958/status/1625715842435649536,False,,0,,,,,,,,"[{'screen_name': 'Barugaru1', 'name': 'Sanjaya Baru', 'id': '800310789806534656'}]",,,,
1625715273767718912,1625715273767718912,2023-02-15 10:05:00 India Standard Time,2023-02-15,10:05:00,+0530,4366154414,hindupost,HinduPost,,"Rahul Gandhi repeats his usual innuendo about big business and wealth creators, while his state governments sign agreements with same #Adani. PM Modi responds to his juvenile jibes #pmmodi #rahulgandhi #parliament  https://t.co/tdpt3ZsOiz",en,[],[],[],0,14,39,"['adani', 'pmmodi', 'rahulgandhi', 'parliament']",[],https://twitter.com/hindupost/status/1625715273767718912,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625507100167389185/pu/img/yAyyrFefwdWqnah8.jpg,,,,,,,[],,,,
1625715200543588354,1625708177621942272,2023-02-15 10:04:42 India Standard Time,2023-02-15,10:04:42,+0530,91473084,writetodipen,Dipen Tasgaonkar 🇮🇳,,@vivekagnihotri #BoycottHAL... award all contracts to #Adani and #Ambani... #Modini is great..,en,[],[],[],0,0,0,"['boycotthal', 'adani', 'ambani', 'modini']",[],https://twitter.com/WriteToDipen/status/1625715200543588354,False,,0,,,,,,,,"[{'screen_name': 'vivekagnihotri', 'name': 'Vivek Ranjan Agnihotri', 'id': '16404141'}]",,,,
1625715180066988032,1625715180066988032,2023-02-15 10:04:37 India Standard Time,2023-02-15,10:04:37,+0530,1263706548,konnectorsriskm,Konnectors,,All 3 R getting readied for Adani's lap. But ofc.  #telecom  #adani   #beauLove,en,[],[],[],0,0,0,"['telecom', 'adani', 'beaulove']",[],https://twitter.com/KonnectorsRiskM/status/1625715180066988032,False,https://twitter.com/datta_arvind/status/1625665467850588166,0,,,,,,,,[],,,,
1625714904585101312,1625714904585101312,2023-02-15 10:03:32 India Standard Time,2023-02-15,10:03:32,+0530,185945284,society_player,society player,,"Dont buy even single share of #AdaniGroups #adani is a fraud ,tomorrow you will suffer...every opportunity for sell...",en,[],[],[],0,0,0,"['adanigroups', 'adani']",[],https://twitter.com/society_player/status/1625714904585101312,False,,0,,,,,,,,[],,,,
1625714181747113985,1625714181747113985,2023-02-15 10:00:39 India Standard Time,2023-02-15,10:00:39,+0530,17673635,livemint,Mint,,"If it reflects a significant downgrade in the ESG ratings of any of the #Adani companies, they could be removed from #ESG indexes and trigger another fresh round of selling.   https://t.co/KZd60swt7m",en,[],['https://www.livemint.com/market/stock-market-news/esg-gatekeepers-readies-a-verdict-on-adani-group-companies-11676417745697.html'],[],0,2,3,"['adani', 'esg']",[],https://twitter.com/livemint/status/1625714181747113985,False,,0,,,,,,,,[],,,,
1625714173421445120,1625714173421445120,2023-02-15 10:00:37 India Standard Time,2023-02-15,10:00:37,+0530,2803681638,uttarandhranow,ఉత్తరాంధ్ర నౌ!,,#SEBI to look into allegations on #Adani group. #UANow  https://t.co/PMMzDYdosE,en,[],[],['https://pbs.twimg.com/media/Fo-yCThaIAEHj7s.jpg'],2,0,5,"['sebi', 'adani', 'uanow']",[],https://twitter.com/UttarandhraNow/status/1625714173421445120,False,,1,https://pbs.twimg.com/media/Fo-yCThaIAEHj7s.jpg,,,,,,,[],,,,
1625714144711446528,1625708832105152518,2023-02-15 10:00:31 India Standard Time,2023-02-15,10:00:31,+0530,441723104,ratinsharma76,Ratin Sharma,,@sk_lakhawat @TimesNow @Sabyasachi_13 @anchoramitaw #Adani iska khas hain...#ValentinesDay2023 mein saath baithe hai?,hi,[],[],[],0,0,0,"['adani', 'valentinesday2023']",[],https://twitter.com/Ratinsharma76/status/1625714144711446528,False,,0,,,,,,,,"[{'screen_name': 'sk_lakhawat', 'name': 'Shwet Kamal', 'id': '1591795387504816129'}, {'screen_name': 'TimesNow', 'name': 'TIMES NOW', 'id': '240649814'}, {'screen_name': 'Sabyasachi_13', 'name': 'Sabyasachi Roy', 'id': '1016200696549527553'}, {'screen_name': 'anchoramitaw', 'name': 'Amita Wadhwa', 'id': '1029990630'}]",,,,
1625714016042483712,1625714016042483712,2023-02-15 10:00:00 India Standard Time,2023-02-15,10:00:00,+0530,1514159090297360384,gulfgiants,Gulf Giants 🦅,,Checking the pulse of a 𝐂𝐇𝐀𝐌𝐏𝐈𝐎𝐍! 🫀  #ALeagueApart #Cricket #Adani #BringItOn | @gerharderasmus  https://t.co/lZ0g0McQSI,en,"[{'screen_name': 'gerharderasmus', 'name': 'gerhard erasmus', 'id': '295049836'}]",[],['https://pbs.twimg.com/media/Fo8hOGKaMAA7lcC.jpg'],0,1,10,"['aleagueapart', 'cricket', 'adani', 'bringiton']",[],https://twitter.com/GulfGiants/status/1625714016042483712,False,,1,https://pbs.twimg.com/media/Fo8hOGKaMAA7lcC.jpg,,,,,,,[],,,,
1625713969079123968,1625495594285535236,2023-02-15 09:59:49 India Standard Time,2023-02-15,09:59:49,+0530,32981486,sunjayjk,SunjayJK✾DIVERSITY,,"@Paul_Koshy @AiyyoShraddha @ms_medusssa #SunjayJKPredicts: @AiyyoShraddha's 1st reels for #aDani's Ringa Billo's #40percentsarkara would mock #Hijab, #TipuSultan, #Kerala ...",en,"[{'screen_name': 'aiyyoshraddha', 'name': 'aiyyo shraddha', 'id': '1576836440'}]",[],[],0,0,0,"['sunjayjkpredicts', 'adani', '40percentsarkara', 'hijab', 'tipusultan', 'kerala']",[],https://twitter.com/SunjayJK/status/1625713969079123968,False,,0,,,,,,,,"[{'screen_name': 'Paul_Koshy', 'name': 'Paul Koshy', 'id': '359770436'}, {'screen_name': 'AiyyoShraddha', 'name': 'Aiyyo Shraddha', 'id': '1576836440'}, {'screen_name': 'ms_medusssa', 'name': 'Dr.Medusa', 'id': '185109066'}]",,,,
1625713822026850307,1625713822026850307,2023-02-15 09:59:14 India Standard Time,2023-02-15,09:59:14,+0530,77875535,stockbabu,Kannan Babu,,#Adani side effects: promoters quality plays a vital role in stock selection. #EKI energy already lost over 75% from its high of 2800+. Stock is down with no buyers.  https://t.co/tilOJw5ZNQ,en,[],[],['https://pbs.twimg.com/media/Fo-yGgfagAcQT2v.jpg'],0,0,1,"['adani', 'eki']",[],https://twitter.com/stockbabu/status/1625713822026850307,False,,1,https://pbs.twimg.com/media/Fo-yGgfagAcQT2v.jpg,,,,,,,[],,,,
1625713611862847493,1625713611862847493,2023-02-15 09:58:24 India Standard Time,2023-02-15,09:58:24,+0530,3146746725,tea_times77,२ रुपैयाँ ७४ पैसा,,"Still, even without this, there is a high possibility of bouncing back off those scrips shortly in future since regulatory bodies are completely silent on the Hindenburg report...  #adani #StockMarketindia #finance #literacy   https://t.co/yE19k3w2w3",en,[],['https://www.google.com/amp/s/m.economictimes.com/markets/stocks/news/adanis-hire-ny-law-firm-to-fight-hindenburg-report/amp_articleshow/97814977.cms'],[],0,0,2,"['adani', 'stockmarketindia', 'finance', 'literacy']",[],https://twitter.com/tea_times77/status/1625713611862847493,False,,0,,,,,,,,[],,,,
1625713582100070401,1625713582100070401,2023-02-15 09:58:16 India Standard Time,2023-02-15,09:58:16,+0530,1375364697147383816,tanishq_deo,Tanishq Deo INC,,Yeh kon sa business model hai????? #Adani  https://t.co/R2NDtDfQfj,tl,[],[],['https://pbs.twimg.com/media/Fo-x4saaMAAobE-.jpg'],0,1,0,['adani'],[],https://twitter.com/tanishq_deo/status/1625713582100070401,False,,1,https://pbs.twimg.com/media/Fo-x4saaMAAobE-.jpg,,,,,,,[],,,,
1625713281070682113,1625713281070682113,2023-02-15 09:57:05 India Standard Time,2023-02-15,09:57:05,+0530,1450321596208476164,chantipathiwada,Chanti Pathiwada 🤍,,Gautam Adani fell from Top 3 to Top 50 Strange.  #AdaniGroups #Adani  https://t.co/2bjcZyPxMB,en,[],[],['https://pbs.twimg.com/media/Fo-xmo7aEAEwN5e.jpg'],0,0,0,"['adanigroups', 'adani']",[],https://twitter.com/ChantiPathiwada/status/1625713281070682113,False,,1,https://pbs.twimg.com/media/Fo-xmo7aEAEwN5e.jpg,,,,,,,[],,,,
1625712985405812738,1625712985405812738,2023-02-15 09:55:54 India Standard Time,2023-02-15,09:55:54,+0530,115305342,vpvidrohi,ved prakash vidrohi,,"#अमितशाह बडबौल, #अडानी मामले मेे छुपाने लायक कुछ नही! फिर #संघी भाई #Adani मामले की जांच करवाने #मोदी_सरकार #जेपीसी गठित करने से क्यो भाग रही? जब छुपाने लायक कुछ नही तो #JPC से जांच करवाने से #मोदी डरते-घबराते क्यो? #AdaniScam2023 #AmitShah #Modi #parliamentofindia #PARLIAMENT",hi,[],[],[],0,0,0,"['अमितशाह', 'अडानी', 'संघी', 'adani', 'मोदी_सरकार', 'जेपीसी', 'jpc', 'मोदी', 'adaniscam2023', 'amitshah', 'modi', 'parliamentofindia', 'parliament']",[],https://twitter.com/vpvidrohi/status/1625712985405812738,False,,0,,,,,,,,[],,,,
1625830313653080064,1625830313653080064,2023-02-15 17:42:07 India Standard Time,2023-02-15,17:42:07,+0530,1532131110741716993,pinak2208,Pinak Chaudhary,,Straight from the horse’s mouth.  #adani #modi #RahulGandhi #BJPfails #BJPFailsIndia #nytimesworld #BBC #RanaAyyub  @Dipankar_cpiml @cpimlliberation @cpimlpkc @RahulGandhi @RanaAyyub @thewire_in @TSwithKCR @MamataOfficial @AamAadmiParty @ArvindKejriwal @raghav_chadha,en,"[{'screen_name': 'dipankar_cpiml', 'name': 'dipankar', 'id': '1274038568'}, {'screen_name': 'cpimlliberation', 'name': 'cpiml liberation', 'id': '2255042234'}, {'screen_name': 'cpimlpkc', 'name': 'prabhat kumar', 'id': '2607711871'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'ranaayyub', 'name': 'rana ayyub', 'id': '268676434'}, {'screen_name': 'thewire_in', 'name': 'the wire', 'id': '3150940290'}, {'screen_name': 'tswithkcr', 'name': 'telangana with kcr', 'id': '953877055808069632'}, {'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}, {'screen_name': 'aamaadmiparty', 'name': 'aap', 'id': '711694309'}, {'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}, {'screen_name': 'raghav_chadha', 'name': 'raghav chadha', 'id': '98815583'}]",[],[],0,0,0,"['adani', 'modi', 'rahulgandhi', 'bjpfails', 'bjpfailsindia', 'nytimesworld', 'bbc', 'ranaayyub']",[],https://twitter.com/Pinak2208/status/1625830313653080064,False,https://twitter.com/swamy39/status/1625687893904859136,0,,,,,,,,[],,,,
1625830208753532928,1625830208753532928,2023-02-15 17:41:42 India Standard Time,2023-02-15,17:41:42,+0530,4430339900,pawangaursahab,Pawan Gaur 🇮🇳,,"एक मज़बूत मीडिया, एक मज़बूत पत्रकार तो बर्दाश्त नहीं होता इनसे। 9 साल में एक press conference करने तक की हिम्मत नहीं।   बस , बड़ी बड़ी बातें करा लीजिए। #Modi #BBC #bbcitraid #india #ModiAdaniBhaiBhai #media #ModiDisasterForIndia #BBCdocumentary  https://t.co/DwymJdScw8",hi,[],[],[],0,1,0,"['modi', 'bbc', 'bbcitraid', 'india', 'modiadanibhaibhai', 'media', 'modidisasterforindia', 'bbcdocumentary']",[],https://twitter.com/pawangaursahab/status/1625830208753532928,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625830135105744897/pu/img/gZQkt18I8rEz5ysc.jpg,,,,,,,[],,,,
1625830036535390208,1625830036535390208,2023-02-15 17:41:01 India Standard Time,2023-02-15,17:41:01,+0530,1090918878421680129,navtejtv,Navtej TV,,"#Canada - खालिस्तानी चरमपंथियों ने राम मंदिर को बनाया निशाना, कनाडा में राम मंदिर को बनाया निशाना, PM मोदी के लिए लिखे अपशब्द, दीवारों पर लिखा हिंदुस्तान मुर्दाबाद, भिंडरावाला को शहीद बताया.  #khalistani #RamMandir #Modi | Anti India  https://t.co/kKGeMgZapX",hi,[],[],['https://pbs.twimg.com/media/FpAboLJaUAARo8S.jpg'],0,0,0,"['canada', 'khalistani', 'rammandir', 'modi']",[],https://twitter.com/NavtejTv/status/1625830036535390208,False,,1,https://pbs.twimg.com/media/FpAboLJaUAARo8S.jpg,,,,,,,[],,,,
1625829849523798017,1625829849523798017,2023-02-15 17:40:17 India Standard Time,2023-02-15,17:40:17,+0530,2191703749,dailytimespak,Daily Times,,Rights activists say press freedom in India has suffered during Modi's tenure. #BBC #India #raid #tax #media #freedom #suffering #Modi #tenure  Read more:  https://t.co/OV18iWAigC  https://t.co/e0sBojFuKW,en,[],['https://dailytimes.com.pk/1062960/tax-officials-raid-bbc-india-offices-after-critical-documentary/'],[],0,0,0,"['bbc', 'india', 'raid', 'tax', 'media', 'freedom', 'suffering', 'modi', 'tenure']",[],https://twitter.com/dailytimespak/status/1625829849523798017,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625829751477895168/pu/img/APUMvv85MjwcQwnd.jpg,,,,,,,[],,,,
1625829588298342400,1625607828822958086,2023-02-15 17:39:14 India Standard Time,2023-02-15,17:39:14,+0530,321256084,charlesjesudasn,Charles Jesudason,,@ashoswai @BBCWorld @RishiSunak Shame on #Modi &amp; #BJP  https://t.co/NZejachs1n,en,"[{'screen_name': 'rishisunak', 'name': 'rishi sunak', 'id': '1168968080690749441'}]",[],['https://pbs.twimg.com/media/FpAbZNdXEAEhi-O.jpg'],0,0,0,"['modi', 'bjp']",[],https://twitter.com/CharlesJesudasn/status/1625829588298342400,False,,1,https://pbs.twimg.com/media/FpAbZNdXEAEhi-O.jpg,,,,,,,"[{'screen_name': 'ashoswai', 'name': 'Ashok Swain', 'id': '70355674'}]",,,,
1625829495734435840,1625829495734435840,2023-02-15 17:38:52 India Standard Time,2023-02-15,17:38:52,+0530,1370805647986601984,selvaku86217950,Selvakumar,,அமெரிக்காவையும் வாழ வைக்கும் மோடிஜி @narendramodi @PMOIndia @annamalai_k @JPNadda @AmitShah @blsanthosh #Modi #Annamalai JAIHIND  https://t.co/6lMAzuWjjC,ta,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'annamalai_k', 'name': 'k.annamalai', 'id': '61121030'}, {'screen_name': 'jpnadda', 'name': 'jagat prakash nadda', 'id': '2990611686'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'blsanthosh', 'name': 'b l santhosh', 'id': '1065563383'}]",[],['https://pbs.twimg.com/media/FpAbTvTacAAtd0o.jpg'],0,0,0,"['modi', 'annamalai']",[],https://twitter.com/Selvaku86217950/status/1625829495734435840,False,,1,https://pbs.twimg.com/media/FpAbTvTacAAtd0o.jpg,,,,,,,[],,,,
1625829389828231168,1625829389828231168,2023-02-15 17:38:27 India Standard Time,2023-02-15,17:38:27,+0530,314355470,aadhan_tamil,Aadhan Tamil,,Link:  https://t.co/ShuXwEWPWn  தமிழ்நாட்டை 2 ஆக பாஜக நிச்சயம் பிரிக்கும் -உடைக்கும் ரவீந்திரன் துரைசாமி| கொடி பறக்குது|Aadhan Tamil  #ravindranduraisamy #modi #tngovernor #annamalaibjp  https://t.co/oBHxbnCvhy,ta,[],['https://youtu.be/sI3XmeZgDbo'],['https://pbs.twimg.com/media/FpAa2p0aQAABf3t.jpg'],0,0,0,"['ravindranduraisamy', 'modi', 'tngovernor', 'annamalaibjp']",[],https://twitter.com/Aadhan_Tamil/status/1625829389828231168,False,,1,https://pbs.twimg.com/media/FpAa2p0aQAABf3t.jpg,,,,,,,[],,,,
1625828588758126592,1625828588758126592,2023-02-15 17:35:16 India Standard Time,2023-02-15,17:35:16,+0530,1533761384751636480,rudrakshnews,Rudraksh News,,"केंद्रीय मंत्रिमंडल ने भारत-चीन सीमा पर सुरक्षा के मद्देनजर बड़ा फैसला किया है। दरअसल, केंद्रीय मंत्रिमंडल की बुधवार को हुई बैठक में भारत-तिब्बत सीमा पुलिस (ITBP) की 7 नई बटालियन की स्थापना को हरी झंडी दिखाई है। #ITBP #Modi #news #China #India #USA   https://t.co/a9Dx2KLh5R",hi,[],['https://rudrakshnews.com/News/119962'],[],0,0,0,"['itbp', 'modi', 'news', 'china', 'india', 'usa']",[],https://twitter.com/RudrakshNews/status/1625828588758126592,False,,0,,,,,,,,[],,,,
1625828569745354754,1625828569745354754,2023-02-15 17:35:12 India Standard Time,2023-02-15,17:35:12,+0530,1596581455936688129,m8232_m,raju m,,మోడీ గొప్పతనం మాములుగా లేదు #Modi #KTR #Telamngana  https://t.co/2NXPEFKklN via @YouTube,te,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtube.com/shorts/w1h5WGw0A2A?feature=share'],[],0,0,0,"['modi', 'ktr', 'telamngana']",[],https://twitter.com/m8232_m/status/1625828569745354754,False,,0,,,,,,,,[],,,,
1625828209873809408,1625828209873809408,2023-02-15 17:33:46 India Standard Time,2023-02-15,17:33:46,+0530,1130389106,msmscarecrow,Media Scarecrow,,"If #Modi @narendramodi has GUTS, let him #banbbcinindia. I bet he CAN'T. #ModiAdaniBhaiBhai  #BBCindia",en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],[],0,0,0,"['modi', 'banbbcinindia', 'modiadanibhaibhai', 'bbcindia']",[],https://twitter.com/MSMscarecrow/status/1625828209873809408,False,https://twitter.com/abdullah_0mar/status/1625496998727290883,0,,,,,,,,[],,,,
1625828107986030593,1625828107986030593,2023-02-15 17:33:22 India Standard Time,2023-02-15,17:33:22,+0530,297278372,anilgoudktr,Amberpet Anil Goud,,In last 8 years what they got from Government 👇  People elected #Modi and he is working only for #Adani and friends...!  #ModiAdaniBhaiBhai  #ModiMuteAdaniLoot  https://t.co/4A9bAigggW,en,[],[],['https://pbs.twimg.com/media/FpAaCjaacAIpqWC.jpg'],0,0,2,"['modi', 'adani', 'modiadanibhaibhai', 'modimuteadaniloot']",[],https://twitter.com/AnilGoudKTR/status/1625828107986030593,False,,1,https://pbs.twimg.com/media/FpAaCjaacAIpqWC.jpg,,,,,,,[],,,,
1625826646141075457,1625826646141075457,2023-02-15 17:27:33 India Standard Time,2023-02-15,17:27:33,+0530,718104012457816069,tittojose9810,titto jose,,"In India, under #Modi &amp; #BJP regime the rule is so interesting. Rather than having a raid or else inspection at #Adani's office, its happening #BBC office in Delhi. Under #Modi all the criminal billionaires are safe, but the complainant will be arrested/raided. 😂",en,[],[],[],0,0,3,"['modi', 'bjp', 'adani', 'bbc', 'modi']",[],https://twitter.com/tittojose9810/status/1625826646141075457,False,,0,,,,,,,,[],,,,
1625826385791950848,1625826385791950848,2023-02-15 17:26:31 India Standard Time,2023-02-15,17:26:31,+0530,1130389106,msmscarecrow,Media Scarecrow,,"CAPTION: While bosses  meet, #PRManager #Modi looks on. #ModiAdaniBhaiBhai  #ModiAdaniGhotala  #AdaniScam #Australia #Coal",en,[],[],[],0,0,0,"['prmanager', 'modi', 'modiadanibhaibhai', 'modiadanighotala', 'adaniscam', 'australia', 'coal']",[],https://twitter.com/MSMscarecrow/status/1625826385791950848,False,https://twitter.com/INCIndia/status/1625819293693915143,0,,,,,,,,[],,,,
1625826196872200194,1625826196872200194,2023-02-15 17:25:46 India Standard Time,2023-02-15,17:25:46,+0530,3417902259,andrealompio53,Andrea Valerio 🇪🇺 🇮🇹 🇪🇺 🐧,,"Poche ore dopo che la #BBC pubblica un documentario critico sul PM indiano #Modi, la polizia invade gli uffici alla ricerca di presunte violazioni fiscali.  I dittatori, che sia Putin, Erdogan, o Orbàn, agiscono sempre con l'intimidazione.  https://t.co/2XBn0ZUM5D",it,[],['https://www.theguardian.com/world/2023/feb/15/tax-raids-at-bbc-offices-in-india-enter-second-day'],[],0,0,0,"['bbc', 'modi']",[],https://twitter.com/AndreaLompio53/status/1625826196872200194,False,,0,,,,,,,,[],,,,
1625825633287929857,1625265075832475654,2023-02-15 17:23:32 India Standard Time,2023-02-15,17:23:32,+0530,1585853487140655105,bhaaratheey1,Bhaaratheey,,@jason_howerton This is @Swamy39 trying to hurt #modi &amp; #bjp lol,en,"[{'screen_name': 'swamy39', 'name': 'subramanian swamy', 'id': '60937837'}]",[],[],0,0,0,"['modi', 'bjp']",[],https://twitter.com/Bhaaratheey1/status/1625825633287929857,False,,0,,,,,,,,"[{'screen_name': 'jason_howerton', 'name': 'Jason Howerton', 'id': '152145921'}]",,,,
1625825433144139776,1625539035438657536,2023-02-15 17:22:44 India Standard Time,2023-02-15,17:22:44,+0530,111261781,abychackongp,𝒜𝒷𝓎 𝒞𝒽𝒶𝒸𝓀𝑜,,@thakkar_sameet @narendramodi @airindiain Had the Airline’s fortunes turned around &amp; not privatised; and being a government owned career had  it placed these orders undoubtedly #Modi could have taken d credit. He just sold it at throw away price &amp; d new owners are trying to get it going … what’s his role 🤔#CreditHungry,en,[],[],[],0,0,0,"['modi', 'credithungry']",[],https://twitter.com/AbyChackoNgp/status/1625825433144139776,False,,0,,,,,,,,"[{'screen_name': 'thakkar_sameet', 'name': 'Sameet Thakkar', 'id': '2436879248'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'airindiain', 'name': 'Air India', 'id': '387573617'}]",,,,
1625824443997229057,1625824443997229057,2023-02-15 17:18:48 India Standard Time,2023-02-15,17:18:48,+0530,987325061064544256,thewalltweets,The Wall,,‘এটা রাজনৈতির প্রতিহিংসা।' #TheWallBangla #BBC #MamataBanerjee #Modi #StateBudget  https://t.co/BBOMrcEgGo  https://t.co/mMcjVQXXcw,bn,[],['https://www.thewall.in/news/mamata-banerjee-is-vocal-on-income-tax-raid-in-bbc-office/'],['https://pbs.twimg.com/media/FpAWmlMacAEpBBB.jpg'],0,2,0,"['thewallbangla', 'bbc', 'mamatabanerjee', 'modi', 'statebudget']",[],https://twitter.com/TheWallTweets/status/1625824443997229057,False,,1,https://pbs.twimg.com/media/FpAWmlMacAEpBBB.jpg,,,,,,,[],,,,
1625823784631668737,1625823784631668737,2023-02-15 17:16:11 India Standard Time,2023-02-15,17:16:11,+0530,1294674843200188416,positivesaurav,Saurav Kumar Saha 🇮🇳,,"কংগ্রেস, সিপিএমকে ভোট দিলে সহিংসতা, দুর্নীতি ফিরে আসবে: ত্রিপুরায় প্রধানমন্ত্রী মোদী  #Modi #TripuraElection2023 #TripuraiAbarBJPSarkar  https://t.co/qWBvYXTsjn via NaMo App  https://t.co/C6GditJCLa",bn,[],['https://timesofindia.indiatimes.com/videos/news/voting-for-congress-cpm-will-facilitate-return-of-violence-corruption-pm-modi-in-tripura/videoshow/97823024.cms'],['https://pbs.twimg.com/media/FpAWGfbaEAEHfvw.jpg'],0,0,0,"['modi', 'tripuraelection2023', 'tripuraiabarbjpsarkar']",[],https://twitter.com/positiveSaurav/status/1625823784631668737,False,,1,https://pbs.twimg.com/media/FpAWGfbaEAEHfvw.jpg,,,,,,,[],,,,
1625823554901278722,1625823554901278722,2023-02-15 17:15:16 India Standard Time,2023-02-15,17:15:16,+0530,2438166746,suranachamp,Alok Surana,,@Akshat_World Bhai... #Modi Raj hai... Sooch ne ki aur saamaj ne ki mat try Karo.... Manipulation!!!  Bottom line. Cost of living gone up 100% 🔥,hi,[],[],[],0,0,0,['modi'],[],https://twitter.com/SuranaChamp/status/1625823554901278722,False,https://twitter.com/Akshat_World/status/1625770743480066048,0,,,,,,,,[],,,,
1625823545577328640,1625820116318564353,2023-02-15 17:15:14 India Standard Time,2023-02-15,17:15:14,+0530,1252063338865012736,vikasgauravind,Vikas Gaurav,,@CaptAjayYadav बेशर्म #Modi,hi,[],[],[],0,0,0,['modi'],[],https://twitter.com/VikasGauravIND/status/1625823545577328640,False,,0,,,,,,,,"[{'screen_name': 'CaptAjayYadav', 'name': 'Capt. Ajay Singh Yadav Chairman AICC OBC Congress', 'id': '2883222984'}]",,,,
1625823232875188224,1625537808524877827,2023-02-15 17:13:59 India Standard Time,2023-02-15,17:13:59,+0530,1586272084551819264,harish_c_k,Harish Khobrekar🇮🇳,,@bhogleharsha Remembered this scene from Kannada movie “Super“.  Feeling hopeful #Modi for 2024✌️  https://t.co/ZnzTcfWNr4,en,[],[],[],0,0,1,['modi'],[],https://twitter.com/Harish_C_K/status/1625823232875188224,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625823129372344321/pu/img/hj594XFkB_6Q5pCK.jpg,,,,,,,"[{'screen_name': 'bhogleharsha', 'name': 'Harsha Bhogle', 'id': '78941611'}]",,,,
1625822939529768960,1625822939529768960,2023-02-15 17:12:49 India Standard Time,2023-02-15,17:12:49,+0530,1499293539817046016,mictvnews,Mictv News,,BBC లో ఐటీ రైడ్. మోడీ హ్యాండ్ ఉందా?  #mictvmuchatlu #mictv #BBC #MODI  https://t.co/XQh7PscKsj,te,[],[],[],0,0,0,"['mictvmuchatlu', 'mictv', 'bbc', 'modi']",[],https://twitter.com/MictvNews/status/1625822939529768960,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625822337303195649/pu/img/EVd-t9c9Hpox0B58.jpg,,,,,,,[],,,,
1625822600852123648,1625822600852123648,2023-02-15 17:11:29 India Standard Time,2023-02-15,17:11:29,+0530,1228093296,capitaltvlive,Capital TV,,BBC Documentary against Modi on Gujarat riots | Indian income tax authorities raid BBC offices in Delhi and Mumbai   🟡Live Coverage:  https://t.co/Z7VxF1Dw7n  #CapitalTV #CapitalTVLive  #India #Modi  #Gujrat #BBCdocumentary  #BBC  https://t.co/Ejmv2Ig6ey,en,[],['https://www.youtube.com/watch?v=MpkJdufl7BI'],"['https://pbs.twimg.com/media/FpAUUY-XEAEYb0e.png', 'https://pbs.twimg.com/media/FpAUaUmXgAA2Usv.png', 'https://pbs.twimg.com/media/FpAUhCOWAAI0190.png', 'https://pbs.twimg.com/media/FpAUng3X0AAjOJ0.png']",0,1,2,"['capitaltv', 'capitaltvlive', 'india', 'modi', 'gujrat', 'bbcdocumentary', 'bbc']",[],https://twitter.com/CapitalTVLive/status/1625822600852123648,False,,1,https://pbs.twimg.com/media/FpAUUY-XEAEYb0e.png,,,,,,,[],,,,
